GrpId,ArtId,ArtPath,TitleId,AltTitleId,FlavorTextId,ReminderTextId,TypeTextId,SubtypeTextId,ArtistCredit,ArtSize,Rarity,ExpansionCode,DigitalReleaseSet,IsToken,IsPrimaryCard,IsDigitalOnly,IsRebalanced,RebalancedCardGrpId,DefunctRebalancedCardGrpId,AlternateDeckLimit,CollectorNumber,CollectorMax,UsesSideboard,OldSchoolManaText,LinkedFaceType,RawFrameDetail,Watermark,TextChangeData,Power,Toughness,Colors,ColorIdentity,FrameColors,IndicatorColors,Types,Subtypes,Supertypes,AbilityIds,HiddenAbilityIds,LinkedFaceGrpIds,LinkedAbilityTemplateCardGrpIds,AbilityIdToLinkedTokenGrpId,AbilityIdToLinkedConjurations,KnownSupportedStyles,AdditionalFrameDetails,ExtraFrameDetails,Tags,Order_LandLast,Order_ColorOrder,Order_CreaturesFirst,Order_ManaCostDifficulty,Order_CMCWithXLast,Order_Title,Order_MythicToCommon,Order_BasicLandsFirst
81754,428689,,604429,0,1,0,8,748,Brian Valeza,0,4,HBG,,0,1,0,0,0,0,0,162,266,0,o3oB,0,B,,,2,4,3,3,3,,2,160,,"151451:604431,151452:604433",,,,,,DA,,,,0,2,0,1,4,intellectdevourer,1,1
81755,418851,,20912,0,1,0,8,20912,Billy Christian,0,2,HBG,,0,1,0,0,83655,0,0,163,266,0,o3oB,0,B,,,2,1,3,3,3,,2,194,,"7,8,143729",,,,,,"DA,RLB",,,,0,2,0,1,4,manticore,3,1
81756,428686,,604324,0,604325,0,8,1457,Konstantin Porubov,0,2,HBG,,0,1,0,0,0,0,0,164,266,0,o2oB,0,B,,,2,1,3,3,3,,2,162,,"8,151420",,,,,,DA,,,,0,2,0,1,3,nefariousimp,3,1
81757,425901,,604537,0,1,0,7,919,Volkan Baga,0,5,HBG,,0,1,0,0,0,0,0,165,266,0,o3oB,0,B artifact,,,,,3,3,3,,1,28,,"151495:604539,151496,63657",,,,,,DA,,,,0,2,1,1,4,pactweapon,0,1
81758,418845,,498700,0,498701,0,8,572,Jason A. Engle,0,2,HBG,,0,1,0,0,81888,0,0,166,266,0,o1oB,0,B,,,2,1,3,3,3,,2,81,,143735:498703,,,,,,DA,,,,0,2,0,1,2,sepulcherghoul,3,1
81759,418841,,498704,0,1,0,8,572,Dave Kendall,0,2,HBG,,0,1,0,0,0,0,0,167,266,0,oB,0,B,,,1,1,3,3,3,,2,81,,143737:498708,"145743:543082,145744:543084",,,145744:81886,,DA,,,,0,2,0,1,1,shamblingghast,3,1
81760,425663,,604374,0,1,0,9,0,David Astruga,0,3,HBG,,0,1,0,0,83661,0,0,168,266,0,o2oB,0,B,,,,,3,3,3,,3,,,151431,153063:604375,,,,,DA,,,,0,2,1,1,3,sigilofmyrkul,2,1
81761,428662,,498710,0,604369,0,8,498711,Tomek Larek,0,3,HBG,,0,1,0,0,0,0,0,169,266,0,o2oB,0,B,,,1,4,3,3,3,,2,"130,297",,"116826:498713,143738",183,,,116826:81886,,DA,,,,0,2,0,1,3,skullportmerchant,2,1
81762,425890,,604327,0,604328,0,16,0,Dallas Williams,0,2,HBG,,0,1,0,0,0,0,0,170,266,0,o4oB,0,B,,,,,3,3,3,,10,,,151421,,,,,,DA,,,,0,2,1,1,5,summonundead,3,1
81763,418854,,498720,0,1,0,7,919,Deruchenko Alexander,0,2,HBG,,0,1,0,0,0,0,0,171,266,0,o1oB,0,B artifact,,,,,3,3,3,,1,28,,"116826:498721,143741,1319",183,,,116826:81886,,DA,,,,0,2,1,1,2,thievestools,3,1
81764,418844,,498723,0,498724,0,8,901,Alex Brock,0,2,HBG,,0,1,0,0,0,0,0,172,266,0,o2oB,0,B,,,2,3,3,3,3,,2,74,,143742:498726,,,,,,DA,,,,0,2,0,1,3,vampirespawn,3,1
81765,419839,,604678,0,1,0,261614,919,Andrew Mar,0,4,HBG,,0,1,0,0,0,0,0,173,266,0,o2oB,0,B artifact legendary,,,,,3,3,3,,1,28,2,"151536,151537,1156",,,,151537:81875,,DA,,,,0,2,1,1,3,wandoforcus,1,1
81766,428707,,604528,0,1,0,8,266478,Antonio José Manzanedo,0,5,HBG,,0,1,0,0,0,0,0,174,266,0,o4oRoR,0,R,,,6,5,4,4,4,,2,"132,21",,"8,151491:604530",,,,151491:81886,,"DA,RLB,FF",,,,0,3,0,2,6,ancientcopperdrago,0,1
81767,418897,,498763,0,1,0,8,361,April Prime,0,3,HBG,,0,1,0,0,0,0,0,175,266,0,o1oR,0,R,,,2,2,4,4,4,,2,34,,"143761,143762:498766",,,,143762:81878,,DA,,,,0,3,0,1,2,battlecrygoblin,2,1
81768,425908,,604590,0,604591,0,10,0,Adam Vehige,0,3,HBG,,0,1,0,0,0,0,0,176,266,0,o2oR,0,R,,,,,4,4,4,,4,,,151512:604593,,,,,,DA,,,,0,3,1,1,3,breathweapon,2,1
81769,428703,,604334,0,604335,0,7,0,Olena Richards,0,3,HBG,,0,1,0,0,83662,0,0,177,266,0,o2oR,0,R,,,,,4,4,4,,1,,,151422,,,,,,DA,,,,0,3,1,1,3,carnelianorbofdra,2,1
81770,418895,,498795,0,1,0,10,0,Campbell White,0,2,HBG,,0,1,0,0,0,0,0,178,266,0,o1oR,0,R,,,,,4,4,4,,4,,,"143774,143775:498798",,,,,,DA,,,,0,3,1,1,2,dragonsfire,3,1
81771,418889,,498799,0,1,0,7,919,Anna Podedworna,0,2,HBG,,0,1,0,0,0,0,0,179,266,0,oR,0,R artifact,,,,,4,4,4,,1,28,,"7,93125:498800,4712,2792",,,,,,DA,,,,0,3,1,1,1,duelingrapier,3,1
81772,418887,,498801,0,1,0,8,611,Aaron Miller,0,2,HBG,,0,1,0,0,0,0,0,180,266,0,o4oRoR,0,R,,,6,6,4,4,4,,2,25,,144234:502618,,,,,,DA,,,,0,3,0,2,6,earthcultelemental,3,1
81773,418894,,498808,0,1,0,10,0,Josu Hernaiz,0,2,HBG,,0,1,0,0,0,0,0,181,266,0,o3oRoR,0,R,,,,,4,4,4,,4,,,144235:502620,,,,,,DA,,,,0,3,1,2,5,faridehsfireball,3,1
81774,419166,,604656,0,1,0,7,919,Antonio José Manzanedo,0,4,HBG,,0,1,0,0,0,0,0,182,266,0,o1oR,0,R artifact,,,,,4,4,4,,1,28,,"151528,151529,138503",,,,,,DA,,,,0,3,1,1,2,fiendlash,1,1
81775,418881,,498839,0,1,0,8,498840,Karl Kopinski,0,2,HBG,,0,1,0,0,0,0,0,183,266,0,o1oR,0,R,,,3,1,4,4,4,,2,"34,107",,143792:498843,,,,,,DA,,,,0,3,0,1,2,hobgoblincaptain,3,1
81776,418890,,498846,0,498847,0,16,0,Alix Branwyn,0,2,HBG,,0,1,0,0,0,0,0,184,266,0,o2oR,0,R,,,,,4,4,4,,10,,,143793:498849,183,,,143793:81886,,DA,,,,0,3,1,1,3,improvisedweaponry,3,1
81777,418885,,498854,0,498856,0,8,498855,Randy Vargas,0,2,HBG,,0,1,0,0,0,0,0,185,266,0,o3oR,0,R,,,4,3,4,4,4,,2,"21,77",,143795:498858,,,,,,DA,,,,0,3,0,1,4,jadedsellsword,3,1
81778,426888,,604554,0,1,0,8,604555,Sam White,0,4,HBG,,0,1,0,0,0,0,0,186,266,0,o5oR,0,R,,,4,6,4,4,4,,2,"10,19",,"8,151502:604557",7228,,,,,DA,,,,0,3,0,1,6,nalfeshnee,1,1
81779,428695,,604330,0,604332,0,8,604331,Oleksandr Kozachenko,0,2,HBG,,0,1,0,0,0,0,0,187,266,0,o1oR,0,R,,,2,2,4,4,4,,2,"21,107",,92035:604333,,,,,,DA,,,,0,3,0,1,2,recklessbarbarian,3,1
81780,418903,,498883,0,498884,0,8,1318,Andrey Kuzinskiy,0,3,HBG,,0,1,0,0,0,0,0,188,266,0,o4oRoR,0,R,,,4,4,4,4,4,,2,21,,"8,143803:498886",,,,,,"DA,FF",,,,0,3,0,2,6,reddragon,2,1
81781,425917,,604519,0,604520,0,10,0,Alexander Mokhov,0,5,HBG,,0,1,0,0,0,0,0,189,266,0,oXoRoRoR,0,R,,,,,4,4,4,,4,,,151488,1600:604521,,,,,DA,,,,0,3,1,3,1003,stormkingsthunder,0,1
81782,425672,,604381,0,1,0,8,604382,Durion,0,3,HBG,,0,1,0,0,0,0,0,190,266,0,o2oR,0,R,,,2,2,4,4,4,,2,"21,56,77",,"116826:604383,151434","1596:604384,183",,,116826:81886,,DA,,,,0,3,0,1,3,swashbucklerextraor,2,1
81783,425680,,604377,0,1,0,7,919,Milivoj Ćeran,0,3,HBG,,0,1,0,0,0,0,0,191,266,0,o2oR,8,R artifact Adventure,,,,,4,4,4,,1,28,,"151432,140025",,81784,,,,DA,adventure,,,0,3,1,1,3,twohandedaxe,2,1
81784,425680,,604379,0,1,0,10,418466,Milivoj Ćeran,0,3,HBG,,0,0,0,0,0,0,0,191,266,0,o1oR,7,R artifact Adventure,,,,,4,4,4,,4,369,,151433,,81783,,,,DA,adventure,,,,,,,,,,
81785,416176,,498899,0,498900,0,10,0,Alayna Danner,0,2,HBG,,0,1,0,0,0,0,0,192,266,0,o2oRoR,0,R,,,,,4,4,4,,4,,,"87929,116983",183,,,116983:81886,,DA,,,,0,3,1,2,4,unexpectedwindfall,3,1
81786,418886,,498901,0,498903,0,8,498902,Justyna Dura,0,2,HBG,,0,1,0,0,0,0,0,193,266,0,o2oR,0,R,,,2,3,4,4,4,,2,"394,389",,143808,,,,,,DA,,,,0,3,0,1,3,valorsinger,3,1
81787,425916,,604438,0,604439,0,8,1318,Dan Scott,0,4,HBG,,0,1,0,0,0,0,0,194,266,0,o3oRoR,0,R,,,5,5,4,4,4,,2,21,,"8,151454",,,,,,DA,,,,0,3,0,2,5,wrathfulreddragon,1,1
81788,418891,,498911,0,498912,0,10,0,Billy Christian,0,2,HBG,,0,1,0,0,0,0,0,195,266,0,o1oR,0,R,,,,,4,4,4,,4,,,143812,"145747,145748",,,,,DA,,,,0,3,1,1,2,youcometothegnol,3,1
81789,418898,,498916,0,1,0,10,0,Lie Setiawan,0,2,HBG,,0,1,0,0,0,0,0,196,266,0,o1oR,0,R,,,,,4,4,4,,4,,,143814,"145749,145750",,,,,DA,,,,0,3,1,1,2,youfindsomeprison,3,1
81790,428700,,604586,0,604587,0,8,1318,Adam Vehige,0,2,HBG,,0,1,0,0,83663,0,0,197,266,0,o3oR,8,R Adventure,,,3,2,4,4,4,,2,21,,"8,86476:604588",,81791,,,,DA,adventure,,,0,3,0,1,4,youngreddragon,3,1
81791,428700,,604589,0,604587,0,10,418466,Adam Vehige,0,2,HBG,,0,0,0,0,83664,0,0,197,266,0,o1oR,7,R Adventure,,,,,4,4,4,,4,369,,141741,183,81790,,141741:81886,,DA,adventure,,,,,,,,,,
81792,428711,,604357,0,604358,0,8,604331,Gaboleps,0,2,HBG,,0,1,0,0,0,0,0,198,266,0,o3oG,0,G,,,0,0,5,5,5,,2,"21,107",,151427:604360,,,,,,DA,,,,0,4,0,1,4,ambitiousdragonborn,3,1
81793,425939,,604508,0,1,0,8,266478,Johan Grenier,0,5,HBG,,0,1,0,0,0,0,0,199,266,0,o5oGoG,0,G,,,7,7,5,5,5,,2,"132,21",,"8,151484:604510",151674:604510,,,,,"DA,RLB,FF",,,,0,4,0,2,7,ancientbronzedrago,0,1
81794,425930,,336671,0,604356,0,10,0,Brian Valeza,0,2,HBG,,0,1,0,0,0,0,0,200,266,0,o2oG,0,G,,,,,5,5,5,,4,,,133067,,,,,,DA,,,,0,4,1,1,3,bandtogether,3,1
81795,419845,,604548,0,1,0,7,919,Viko Menezes,0,4,HBG,,0,1,0,0,0,0,0,201,266,0,o1oG,0,G artifact,,,,,5,5,5,,1,28,,"151499,151500",,,,,,DA,,,,0,4,1,1,2,beltofgiantstreng,1,1
81796,418942,,498942,0,498943,0,10,0,Olivier Bernard,0,3,HBG,,0,1,0,0,0,0,0,202,266,0,o2oG,0,G,,,,,5,5,5,,4,,,143825,"145753,145754",,,,,DA,,,,0,4,1,1,3,chooseyourweapon,2,1
81797,425688,,604601,0,1,0,8,604602,Alexandre Honoré,0,2,HBG,,0,1,0,0,83665,0,0,203,266,0,o1oG,0,G,,,1,1,5,5,5,,2,"148,23",,"151515:604604,151516:604606",,,,,,DA,,,,0,4,0,1,2,circleofthelandd,3,1
81798,418922,,498950,0,498952,0,8,498951,Nicholas Elias,0,2,HBG,,0,1,0,0,0,0,0,204,266,0,o2oG,0,G,,,2,4,5,5,5,,2,"39,27,23",,143826:552333,,,,,,DA,,,,0,4,0,1,3,circleofthemoond,3,1
81799,425691,,604385,0,604386,0,8,499090,Tom Babbey,0,3,HBG,,0,1,0,0,0,0,0,205,266,0,o3oG,0,G,,,4,3,5,5,5,,2,"21,389",,151435:604388,,,,,,DA,,,,0,4,0,1,4,draconicmuralists,2,1
81800,428714,,604594,0,604596,0,8,604595,Caio Monteiro,0,2,HBG,,0,1,0,0,0,0,0,206,266,0,o6oG,8,G Adventure,,,7,6,5,5,5,,2,"256,21",,151513:604598,,81801,,,,DA,adventure,,,0,4,0,1,7,dreadlinnorm,3,1
81801,428714,,604599,0,604596,0,10,418466,Caio Monteiro,0,2,HBG,,0,0,0,0,0,0,0,206,266,0,o3oG,7,G Adventure,,,,,5,5,5,,4,369,,151514,,81800,,,,DA,adventure,,,,,,,,,,
81802,425924,,604612,0,1,0,8,604613,Edgar Sánchez Hidalgo,0,3,HBG,,0,1,0,0,0,0,0,207,266,0,o3oG,0,G,,,2,2,5,5,5,,2,"130,23",,151518:604615,,,,,,DA,,,,0,4,0,1,4,druidoftheemerald,2,1
81803,425929,,604353,0,604354,0,16,0,Vincent Christiaens,0,2,HBG,,0,1,0,0,83666,0,0,208,266,0,o2oG,0,G,,,,,5,5,5,,10,,,151426,,,,,,DA,,,,0,4,1,1,3,druidicritual,3,1
81804,428719,,604449,0,1,0,8,604450,Johan Grenier,0,4,HBG,,0,1,0,0,81890,0,0,209,266,0,o14oG,0,G,,,10,10,5,5,5,,2,"25,21",,"151458,8,14,151459:604453",,,,,,DA,,,,0,4,0,1,15,earthquakedragon,1,1
81805,425693,,604663,0,604664,0,8,1318,Diego Gisbert,0,3,HBG,,0,1,0,0,83667,0,0,210,266,0,o4oGoG,8,G Adventure,,,4,4,5,5,5,,2,21,,"8,14",,81806,,,,DA,adventure,,,0,4,0,2,6,emeralddragon,2,1
81806,425693,,604665,0,604664,0,10,418466,Diego Gisbert,0,3,HBG,,0,0,0,0,83668,0,0,210,266,0,o2oG,7,G Adventure,,,,,5,5,5,,4,369,,151532,,81805,,,,DA,adventure,,,,,,,,,,
81807,425926,,604337,0,604339,0,8,604338,Olivier Bernard,0,2,HBG,,0,1,0,0,0,0,0,211,266,0,o4oG,8,G Adventure,,,2,5,5,5,5,,2,"67,10",,13,,81808,,,,DA,adventure,,,0,4,0,1,5,ettercap,3,1
81808,425926,,604340,0,604339,0,10,418466,Olivier Bernard,0,2,HBG,,0,0,0,0,0,0,0,211,266,0,o2oG,7,G Adventure,,,,,5,5,5,,4,369,,29759,,81807,,,,DA,adventure,,,,,,,,,,
81809,418920,,498984,0,498986,0,8,498985,Jesper Ejsing,0,2,HBG,,0,1,0,0,0,0,0,212,266,0,o1oG,0,G,,,2,2,5,5,5,,2,391,,143839:498988,,,,,,"DA,RLB",,,,0,4,0,1,2,gnollhunter,3,1
81810,418926,,498994,0,498995,0,8,1255,Chris Rahn,0,2,HBG,,0,1,0,0,0,0,0,213,266,0,o4oGoG,0,G,,,7,6,5,5,5,,2,32,,1102:498996,,,,,,DA,,,,0,4,0,2,6,hillgiantherdgorge,3,1
81811,416189,,499000,0,499002,0,8,499001,Eelis Kyttanen,0,2,HBG,,0,1,0,0,0,0,0,214,266,0,o3oG,0,G,,,3,3,5,5,5,,2,"27,389",,143844:499005,"145755:543104,145756:543106",,,,,DA,,,,0,4,0,1,4,inspiringbard,3,1
81812,428715,,604351,0,1,0,7,0,Olena Richards,0,3,HBG,,0,1,0,0,83669,0,0,215,266,0,o2oG,0,G,,,,,5,5,5,,1,,,151425,151672:604352,,,,,DA,,,,0,4,1,1,3,jadeorbofdragonki,2,1
81813,418937,,499029,0,499030,0,8,748,Andrew Mar,0,3,HBG,,0,1,0,0,0,0,0,216,266,0,o2oG,0,G,,,4,5,5,5,5,,2,160,,"86621:499031,117146:499032",,,,,,"DA,RLB",,,,0,4,0,1,3,lurkingroper,2,1
81814,428717,,604441,0,604442,0,7,0,David Gaillet,0,4,HBG,,0,1,0,0,81891,0,0,217,266,0,o3oG,8,G artifact Adventure,,,,,5,5,5,,1,,,151455,,81815,,,,DA,adventure,,,0,4,1,1,4,monstermanual,1,1
81815,428717,,604444,0,604442,0,16,418466,David Gaillet,0,4,HBG,,0,0,0,0,82943,0,0,217,266,0,o2oG,7,G artifact Adventure,,,,,5,5,5,,10,369,,151456,,81814,,,,DA,adventure,,,,,,,,,,
81816,418925,,499045,0,499047,0,8,499046,Ilse Gort,0,2,HBG,,0,1,0,0,0,0,0,218,266,0,o3oGoG,0,G,,,4,4,5,5,5,,2,"12,9",,"14,143856:499049",,,,,,"DA,RLB",,,,0,4,0,2,5,owlbear,3,1
81817,425692,,604608,0,604610,0,8,604609,Scott Murphy,0,3,HBG,,0,1,0,0,0,0,0,219,266,0,o2oG,0,G,,,1,4,5,5,5,,2,"34,23",,151517,,,,,,DA,,,,0,4,0,1,3,owlbearshepherd,2,1
81818,425565,,604341,0,604342,0,10,0,Matt Forsyth,0,2,HBG,,0,1,0,0,0,0,0,220,266,0,o1oG,0,G,,,,,5,5,5,,4,,,"4294,25848",,,,,,DA,,,,0,4,1,1,2,poisontheblade,3,1
81819,418934,,499052,0,1,0,8,499053,Eric Deschamps,0,3,HBG,,0,1,0,0,0,0,0,221,266,0,o1oG,0,G,,,1,1,5,5,5,,2,"393,297",,"116826:499054,122104",183,,,116826:81886,,DA,,,,0,4,0,1,2,prosperousinnkeeper,2,1
81820,425921,,604343,0,604345,0,8,604344,David Gaillet,0,2,HBG,,0,1,0,0,0,0,0,222,266,0,o1oG,0,G,,,0,2,5,5,5,,2,"21,23",,151423,1594:604346,,,,,DA,,,,0,4,0,1,2,scalednurturer,3,1
81821,425700,,604389,0,604390,0,16,0,Edgar Sánchez Hidalgo,0,3,HBG,,0,1,0,0,83670,0,0,223,266,0,o2oG,0,G,,,,,5,5,5,,10,,,151436:620553,,,,,,DA,,,,0,4,1,1,3,splitthespoils,2,1
81822,418919,,499072,0,1,0,8,262718,Darrell Riche,0,2,HBG,,0,1,0,0,0,0,0,224,266,0,o2oG,0,G,,,2,3,5,5,5,,2,"39,23",,"15,144248:506824",,,,,,DA,,,,0,4,0,1,3,sylvanshepherd,3,1
81823,428718,,604446,0,604447,0,16,0,Chuck Lukacs,0,4,HBG,,0,1,0,0,0,0,0,225,266,0,o4oG,0,G,,,,,5,5,5,,10,,,151457,,,,,,DA,,,,0,4,1,1,5,traversetheoutland,1,1
81824,425923,,604347,0,604348,0,8,4140,David Szabo,0,2,HBG,,0,1,0,0,0,0,0,226,266,0,o2oG,0,G,,,1,2,5,5,5,,2,146,,"151424:604350,1055",,,,151424:81882,,DA,,,,0,4,0,1,3,undercellarmyconid,3,1
81825,418918,,499083,0,499084,0,8,2392,Brent Hollowell,0,2,HBG,,0,1,0,0,0,0,0,227,266,0,o1oG,0,G,,,1,2,5,5,5,,2,7,,1,,,,,,"DA,RLB",,,,0,4,0,1,2,underdarkbasilisk,3,1
81826,418943,,499098,0,1,0,10,0,Sam Guay,0,3,HBG,,0,1,0,0,0,0,0,228,266,0,oG,0,G,,,,,5,5,5,,4,,,143877,"143874,143875,143876",,,,,DA,,,,0,4,1,1,1,wildshape,2,1
81827,418944,,499111,0,1,0,16,0,Zoltan Boros,0,3,HBG,,0,1,0,0,0,0,0,229,266,0,o2oGoG,0,G,,,,,5,5,5,,10,,,143883,"145762,145763",,,,,DA,,,,0,4,1,2,4,youmeetinatavern,2,1
81828,425948,,604493,0,1,0,261554,264749,Aurore Folny,0,4,HBG,,0,1,0,0,0,0,0,230,266,0,o2oGoU,0,GU gold legendary,,,3,5,"5,2","5,2","5,2",,2,"39,61",2,151477,151476,,,,,"DA,RLB",gold,,,0,14,0,2,4,alaundotheseer,1,1
81829,425588,,604480,0,1,0,261554,604481,Ben Hill,0,4,HBG,,0,1,0,0,0,0,0,231,266,0,o4oWoB,0,WB gold legendary,,,4,4,"1,3","1,3","1,3",,2,"74,27,56",2,"1,12,151473","151471:604483,151472:604485",,,,,"DA,RLB",gold,,,0,6,0,2,6,astarionthedecade,1,1
81830,425946,,604488,0,604489,0,261554,413843,Slawomir Maniak,0,4,HBG,,0,1,0,0,81892,0,0,232,266,0,o1oBoG,0,BG gold legendary,,,3,3,"3,5","3,5","3,5",,2,"39,368",2,151474,,,,,,"DA,RLB",gold,,,0,10,0,2,3,babalysaganightw,1,1
81831,419231,,604659,0,1,0,261554,263297,Lius Lasahido,0,4,HBG,,0,1,0,0,0,0,0,233,266,0,oGoW,0,GW gold legendary,,,2,2,"5,1","5,1","5,1",,2,"39,2",2,"6,13,151530:604661,151531",,,,,,DA,gold,,,0,13,0,2,2,cattibrieofmithra,1,1
81832,425950,,604681,0,604682,0,261554,50899,Jason Kang,0,4,HBG,,0,1,0,0,0,0,0,234,266,0,oGoWoU,0,Z gold legendary,,,3,4,"5,2,1","5,2,1","5,2,1",,2,"39,78",2,"15,151538",,,,,,"DA,RLB",gold,,,0,19,0,3,3,gorionwisementor,1,1
81833,425954,,604502,0,1,0,261554,498325,Vladimir Krisetskiy,0,4,HBG,,0,1,0,0,0,0,0,235,266,0,oRoWoB,0,Z gold legendary,,,3,3,"3,4,1","3,4,1","3,4,1",,2,"148,4",2,"9,151481,151482",183,,,"151481:81886,151482:81884",,"DA,RLB",gold,,,0,20,0,3,3,janjansenchaoscr,1,1
81834,425710,,604454,0,1,0,261554,46450,Alexander Mokhov,0,3,HBG,,0,1,0,0,0,0,0,236,266,0,o2oBoG,0,BG gold legendary,,,1,4,"3,5","3,5","3,5",,2,"27,23",2,"151460:604456,151461",,,,,,"DA,RLB",gold,,,0,10,0,2,4,kaghashadowarchdr,2,1
81835,418959,,499156,0,1,0,261554,499157,Justine Cruz,0,3,HBG,,0,1,0,0,0,0,0,237,266,0,oBoR,0,BR gold legendary,,,1,2,"3,4","3,4","3,4",,2,"39,27,389",2,"116826:499158,143902",183,,,116826:81886,,"DA,RLB",gold,,,0,9,0,2,2,kalainreclusivepa,2,1
81836,425712,,604458,0,604459,0,261554,499090,Jesper Ejsing,0,3,HBG,,0,1,0,0,0,0,0,238,266,0,oGoU,0,GU gold legendary,,,1,4,"5,2","5,2","5,2",,2,"21,389",2,"14523,151462",,,,,,"DA,RLB",gold,,,0,14,0,2,2,korlessascalesing,2,1
81837,418958,,499160,0,1,0,261554,499161,Bryan Sola,0,3,HBG,,0,1,0,0,0,0,0,239,266,0,oUoB,0,UB gold legendary,,,1,3,"2,3","2,3","2,3",,2,"39,27,56",2,"143903:499163,143904",,,,,,"DA,RLB",gold,,,0,7,0,2,2,krydleofbaldursg,2,1
81838,425709,,604702,0,604703,0,261554,604170,Rudy Siswanto,0,3,HBG,,0,1,0,0,0,0,0,240,266,0,o3oUoR,0,UR gold legendary,,,4,2,"2,4","2,4","2,4",,2,"21,61",2,"8,151546:604705",,,,,,"DA,RLB",gold,,,0,8,0,2,5,lozhandragonsleg,2,1
81839,425951,,604476,0,1,0,261554,604477,Justyna Dura,0,4,HBG,,0,1,0,0,0,0,0,241,266,0,o1oRoGoW,0,Z gold legendary,,,3,4,"5,4,1","5,4,1","5,4,1",,2,"393,45",2,"151469,151470",,,,,,"DA,RLB",gold,,,0,18,0,3,4,mazzytrueswordpal,1,1
81840,425952,,604500,0,1,0,261554,287040,Kekai Kotaki,0,4,HBG,,0,1,0,0,0,0,0,242,266,0,o3oGoUoR,0,Z gold legendary,,,6,6,"5,4,2","5,4,2","5,4,2",,2,"21,68",2,"8,141939,151480",,,,,,"DA,RLB",gold,,,0,21,0,3,6,miirymsentinelwyr,1,1
81841,425938,,604511,0,1,0,261939,604512,Andreas Zafiratos,0,5,HBG,,0,1,0,0,81893,0,0,243,266,0,o2oRoG,0,"RG gold planeswalker, 4 abilities",,,,3,"4,5","4,5","4,5",,8,408,2,"151485:604514,151486,151487:604517,22315:604518",149988:604517,,,151485:81876,,"DA,MP",gold,,,0,11,1,2,4,minsc&bootimeles,0,1
81842,425793,,604689,0,1,0,261554,261834,John Stanko,0,5,HBG,,0,1,0,0,0,0,0,244,266,0,o1oWoB,0,WB gold legendary,,,3,3,"1,3","1,3","1,3",,2,"39,56",2,"14523,151541,151542",,,,,,DA,gold,,,0,6,0,2,3,naliadearnise,0,1
81843,425945,,604491,0,1,0,261554,498384,Pauline Voss,0,4,HBG,,0,1,0,0,0,0,0,245,266,0,o4oUoR,0,UR gold legendary,,,2,7,"2,4","2,4","2,4",,2,"39,27,61",2,151475,,,,,,"DA,RLB",gold,,,0,8,0,2,6,neerawildmage,1,1
81844,425703,,604466,0,604467,0,261554,266686,Andreas Zafiratos,0,3,HBG,,0,1,0,0,0,0,0,246,266,0,o2oWoU,0,WU gold legendary,,,2,3,"1,2","1,2","1,2",,2,"39,48",2,"151464:604469,151465",,,,,,"DA,RLB",gold,,,0,5,0,2,4,ojitheexquisiteb,2,1
81845,418749,,604684,0,1,0,261554,499137,Yongjae Choi,0,5,HBG,,0,1,0,0,0,0,0,247,266,0,o2oBoR,0,BR gold legendary,,,1,4,"3,4","3,4","3,4",,2,"394,368",2,"1,151539,151540",183,,,151540:81886,,DA,gold,,,0,9,0,2,4,prospertomebound,0,1
81846,425943,,604471,0,1,0,261554,604472,Xavier Ribeiro,0,4,HBG,,0,1,0,0,0,0,0,248,266,0,o2oRoG,0,RG gold legendary,,,4,4,"4,5","4,5","4,5",,2,"39,13",2,"151466,151467,151468",,,,,,"DA,RLB",gold,,,0,11,0,2,4,raggadraggagoregut,1,1
81847,425942,,604496,0,1,0,261554,604497,Livia Prima,0,4,HBG,,0,1,0,0,0,0,0,249,266,0,o3oBoR,0,BR gold legendary,,,4,4,"3,4","3,4","3,4",,2,"124,365",2,"8,151478,151479",119398,,,151479:81877,,"DA,RLB",gold,,,0,9,0,2,5,raphaelfiendishsa,1,1
81848,425706,,604461,0,604463,0,261554,604462,Nestor Ossandon Leal,0,3,HBG,,0,1,0,0,0,0,0,250,266,0,o3oRoG,0,RG gold legendary,,,3,4,"4,5","4,5","4,5",,2,"21,366",2,"14,151463:604465",,,,,,"DA,RLB",gold,,,0,11,0,2,5,thrakkusthebutcher,2,1
81849,418961,,499217,0,499218,0,261554,272942,Kieran Yanner,0,3,HBG,,0,1,0,0,0,0,0,251,266,0,oGoW,0,GW gold legendary,,,2,2,"5,1","5,1","5,1",,2,"27,16",2,145699:535830,,,,,,"DA,RLB",gold,,,0,13,0,2,2,trelasarramoondan,2,1
81850,418984,,352192,0,499229,0,7,0,Evyn Fong,0,3,HBG,,0,1,0,0,0,0,0,252,266,0,o1,0,A,,,,,,,,,1,,,"6347,1633,133581:352195",,,,,,DA,,,,0,31,1,0,1,bagofholding,2,1
81851,428729,,4278,0,604578,0,7,919,Craig J Spearing,0,4,HBG,,0,1,0,0,0,0,0,253,266,0,o1,0,A,,,,,,,,,1,28,,"6459,1319",,,,,,DA,,,,0,31,1,0,1,basiliskcollar,1,1
81852,428722,,604639,0,1,0,261533,604640,James Paick,0,3,HBG,,0,1,0,0,0,0,0,254,266,0,o3,0,A,,,2,2,,,,,"1,2",410,,"100685:604641,1055",,,,,,DA,,,,0,31,0,0,3,bronzewalrus,2,1
